occ_year,occ_month,difference,location,bicycle_status
2018,3,0,House,STOLEN
2018,4,0,Apartment,STOLEN
2017,11,131,House,STOLEN
2018,4,0,Other,STOLEN
2018,4,1,Educational,STOLEN
2018,4,1,House,STOLEN
2018,4,0,Other,STOLEN
2018,4,0,House,STOLEN
2018,4,1,Outside,STOLEN
2018,3,4,Apartment,STOLEN
2018,3,7,Apartment,STOLEN
2018,3,13,Outside,STOLEN
2018,4,0,Commercial,STOLEN
2018,3,4,Apartment,STOLEN
2018,2,61,Apartment,STOLEN
2018,4,1,Outside,STOLEN
2018,4,0,Outside,STOLEN
2018,4,0,Outside,STOLEN
2018,4,1,Other,STOLEN
2018,4,0,Apartment,RECOVERED
2018,4,0,Apartment,RECOVERED
2018,3,35,Outside,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,0,Educational,STOLEN
2018,4,0,Outside,RECOVERED
2018,4,1,Transit,STOLEN
2018,4,2,Apartment,STOLEN
2018,4,1,Other,STOLEN
2018,4,2,House,STOLEN
2018,4,0,Outside,STOLEN
2018,4,1,House,UNKNOWN
2018,3,13,Outside,STOLEN
2018,4,7,Educational,STOLEN
2018,4,1,House,STOLEN
2018,4,1,Apartment,STOLEN
2018,2,47,Apartment,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,0,Outside,STOLEN
2018,4,3,Apartment,STOLEN
2018,4,5,Other,STOLEN
2018,4,2,Outside,STOLEN
2018,4,2,Commercial,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,6,Apartment,STOLEN
2018,4,2,Commercial,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,4,Other,STOLEN
2018,4,4,Other,STOLEN
2018,4,1,Apartment,STOLEN
2018,4,8,Commercial,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,0,Outside,STOLEN
2018,4,3,Apartment,STOLEN
2018,4,1,Outside,STOLEN
2018,4,0,House,STOLEN
2018,4,1,Outside,STOLEN
2018,4,1,Apartment,STOLEN
2018,4,0,House,STOLEN
2018,4,0,Outside,STOLEN
2018,4,1,House,STOLEN
2018,4,0,Outside,STOLEN
2018,4,3,Educational,STOLEN
2017,11,139,House,STOLEN
2018,4,0,Outside,STOLEN
2018,3,20,Other,STOLEN
2017,11,139,House,STOLEN
2018,4,1,House,STOLEN
2018,4,1,House,STOLEN
2018,4,11,Outside,STOLEN
2018,4,1,Outside,STOLEN
2018,4,3,Outside,STOLEN
2018,4,6,Outside,STOLEN
2018,4,1,House,STOLEN
2018,4,6,Outside,STOLEN
2018,4,3,Outside,STOLEN
2018,4,3,Apartment,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,2,Apartment,STOLEN
2018,4,3,Commercial,STOLEN
2018,4,2,Apartment,STOLEN
2018,4,1,Outside,STOLEN
2018,4,0,House,STOLEN
2018,4,7,Educational,STOLEN
2018,4,6,Educational,STOLEN
2018,4,1,Commercial,STOLEN
2018,4,1,Outside,STOLEN
2018,4,2,Outside,STOLEN
2018,4,5,Apartment,STOLEN
2018,4,0,Commercial,STOLEN
2018,4,0,Outside,STOLEN
2018,4,8,Outside,STOLEN
2018,4,9,Outside,STOLEN
2018,4,1,Apartment,STOLEN
2018,4,0,House,STOLEN
2018,4,0,Commercial,STOLEN
2018,4,2,Commercial,STOLEN
2018,4,1,Outside,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,0,House,STOLEN
2018,4,1,House,STOLEN
2018,4,11,House,STOLEN
2018,4,7,Other,STOLEN
2018,4,7,Other,STOLEN
2018,4,0,Outside,STOLEN
2018,4,1,Educational,STOLEN
2018,4,1,Educational,STOLEN
2018,4,0,Outside,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,0,Outside,STOLEN
2018,4,0,Outside,STOLEN
2018,4,2,Outside,STOLEN
2018,4,7,Commercial,STOLEN
2018,4,1,Apartment,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,1,Outside,STOLEN
2018,4,1,Other,STOLEN
2018,4,7,Commercial,STOLEN
2018,4,1,Outside,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,2,Apartment,STOLEN
2018,4,0,Outside,STOLEN
2018,4,2,Apartment,RECOVERED
2018,4,2,Apartment,STOLEN
2018,4,2,Outside,STOLEN
2018,4,1,Apartment,STOLEN
2018,3,26,Apartment,STOLEN
2018,4,1,Commercial,STOLEN
2017,3,389,Commercial,STOLEN
2018,4,1,House,STOLEN
2018,4,0,House,STOLEN
2018,3,26,Apartment,STOLEN
2018,4,5,House,STOLEN
2018,4,1,Outside,STOLEN
2018,4,0,Outside,STOLEN
2018,4,2,Apartment,RECOVERED
2018,4,1,Apartment,STOLEN
2018,4,1,Other,STOLEN
2018,4,1,Outside,STOLEN
2018,4,1,Outside,STOLEN
2018,4,0,Outside,STOLEN
2018,4,3,Apartment,STOLEN
2018,4,2,Educational,STOLEN
2018,4,0,Apartment,STOLEN
2017,11,175,Apartment,STOLEN
2018,4,1,Transit,STOLEN
2018,4,1,Outside,STOLEN
2018,3,29,Transit,STOLEN
2018,4,1,House,STOLEN
2018,4,10,Apartment,STOLEN
2018,4,1,House,STOLEN
2018,4,10,Apartment,STOLEN
2018,4,0,Outside,STOLEN
2018,4,1,Outside,STOLEN
2018,1,95,Outside,STOLEN
2018,4,2,Apartment,STOLEN
2018,4,5,Outside,STOLEN
2018,4,0,Outside,STOLEN
2018,4,14,Apartment,STOLEN
2018,4,1,Educational,STOLEN
2018,4,1,Outside,STOLEN
2018,4,6,Educational,STOLEN
2018,4,0,Outside,STOLEN
2018,4,25,Outside,STOLEN
2018,4,1,Commercial,STOLEN
2018,4,23,Outside,STOLEN
2018,4,21,Commercial,STOLEN
2018,4,21,Commercial,STOLEN
2018,4,19,Outside,STOLEN
2017,9,220,Apartment,STOLEN
2018,4,1,Apartment,STOLEN
2018,4,21,Commercial,STOLEN
2018,4,1,Other,STOLEN
2018,4,21,Commercial,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,1,Transit,STOLEN
2018,2,67,Transit,STOLEN
2018,4,0,Outside,STOLEN
2018,4,2,Other,STOLEN
2018,4,2,Other,STOLEN
2018,4,0,House,STOLEN
2018,4,4,Commercial,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,1,Other,STOLEN
2018,4,1,Commercial,STOLEN
2018,4,0,Outside,STOLEN
2018,4,29,Commercial,STOLEN
2018,4,1,Outside,STOLEN
2017,11,162,Outside,STOLEN
2018,4,5,Outside,STOLEN
2018,4,0,Apartment,STOLEN
2018,4,0,Outside,STOLEN
2018,4,1,Other,STOLEN
2018,4,14,Apartment,RECOVERED
2018,4,1,Commercial,STOLEN
2018,4,3,Outside,STOLEN
2018,5,0,Outside,STOLEN
2018,4,1,Outside,STOLEN
2018,4,4,Apartment,STOLEN
2018,4,1,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Outside,STOLEN
2018,4,5,Outside,STOLEN
2018,5,0,Outside,STOLEN
2018,5,1,Commercial,STOLEN
2018,4,2,Commercial,STOLEN
2017,11,182,Commercial,STOLEN
2018,4,5,Apartment,STOLEN
2018,5,1,Other,STOLEN
2018,4,13,House,STOLEN
2018,5,0,Outside,STOLEN
2018,4,8,Apartment,STOLEN
2018,5,0,Commercial,STOLEN
2018,4,8,Outside,STOLEN
2017,11,182,Commercial,STOLEN
2018,5,1,Apartment,STOLEN
2018,4,8,Apartment,STOLEN
2018,5,1,Outside,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,2,Transit,STOLEN
2018,5,0,Educational,STOLEN
2018,4,13,House,STOLEN
2018,5,1,Commercial,STOLEN
2018,4,9,Outside,STOLEN
2018,4,30,House,STOLEN
2018,4,5,Apartment,STOLEN
2018,5,2,Outside,STOLEN
2018,5,1,Educational,STOLEN
2018,4,6,Outside,STOLEN
2018,5,0,Outside,STOLEN
2017,11,184,Other,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,House,STOLEN
2018,5,0,House,STOLEN
2018,5,0,Commercial,RECOVERED
2018,4,7,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,1,Other,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,1,House,STOLEN
2018,4,8,House,STOLEN
2018,4,9,House,STOLEN
2018,4,9,House,STOLEN
2018,4,9,House,STOLEN
2018,5,1,House,STOLEN
2018,5,1,House,STOLEN
2018,5,1,House,STOLEN
2018,4,5,Apartment,STOLEN
2018,5,3,Apartment,STOLEN
2018,5,2,Outside,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,4,Outside,STOLEN
2018,5,4,Outside,STOLEN
2018,5,4,Outside,STOLEN
2018,5,1,House,STOLEN
2018,5,1,House,STOLEN
2018,5,2,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,3,Other,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,3,Other,STOLEN
2018,5,4,Apartment,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,2,Outside,STOLEN
2018,5,4,Apartment,STOLEN
2018,5,4,Apartment,STOLEN
2018,5,2,Outside,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,0,House,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,1,Outside,STOLEN
2018,5,3,Apartment,RECOVERED
2018,5,0,Apartment,STOLEN
2018,5,1,Educational,STOLEN
2018,5,1,Educational,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,2,Outside,STOLEN
2018,5,2,House,STOLEN
2018,5,2,Outside,STOLEN
2018,5,1,Other,STOLEN
2018,5,0,House,STOLEN
2018,5,1,Outside,STOLEN
2018,5,2,Commercial,STOLEN
2018,5,0,Outside,STOLEN
2018,5,1,Educational,STOLEN
2018,5,1,Outside,STOLEN
2018,5,1,Outside,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,House,STOLEN
2018,5,0,House,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,5,Apartment,STOLEN
2018,2,98,Outside,STOLEN
2018,4,10,Other,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,Educational,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,1,Educational,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,Outside,STOLEN
2018,5,3,Outside,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,0,House,STOLEN
2018,5,2,Outside,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,2,Commercial,RECOVERED
2018,4,30,Apartment,STOLEN
2018,5,0,Commercial,STOLEN
2017,11,181,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,3,Apartment,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,Outside,STOLEN
2018,5,1,House,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,11,Outside,STOLEN
2018,5,2,Outside,STOLEN
2017,10,224,Outside,STOLEN
2018,5,2,Apartment,STOLEN
2018,5,2,Apartment,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Outside,STOLEN
2018,5,2,Commercial,STOLEN
2018,5,1,House,RECOVERED
2018,5,1,Apartment,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,11,Apartment,STOLEN
2018,5,0,Outside,STOLEN
2018,5,4,Apartment,STOLEN
2018,5,2,Apartment,STOLEN
2018,5,0,Outside,STOLEN
2018,5,5,Commercial,STOLEN
2018,5,7,Other,STOLEN
2018,5,5,Educational,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,Outside,STOLEN
2018,5,4,Commercial,STOLEN
2018,5,3,Commercial,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,1,Other,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,Outside,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,5,Commercial,STOLEN
2018,5,8,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,3,Apartment,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,10,Commercial,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Outside,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,2,House,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,Other,STOLEN
2018,5,6,House,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,2,Outside,STOLEN
2018,5,10,Commercial,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,2,Apartment,STOLEN
2018,5,1,Transit,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,6,Apartment,STOLEN
2018,5,0,House,STOLEN
2018,5,3,House,STOLEN
2018,5,0,Outside,STOLEN
2018,5,1,House,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,1,Outside,STOLEN
2018,4,31,Commercial,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,House,STOLEN
2018,5,10,Apartment,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,6,Apartment,STOLEN
2018,5,1,Other,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,House,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,1,House,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,0,House,STOLEN
2018,5,0,Other,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,1,Outside,STOLEN
2018,5,12,Commercial,STOLEN
2018,5,2,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,5,Commercial,STOLEN
2018,5,8,Educational,STOLEN
2018,5,3,Outside,STOLEN
2018,5,3,Outside,STOLEN
2018,5,13,Outside,STOLEN
2018,5,1,Educational,STOLEN
2018,5,4,Apartment,STOLEN
2018,5,1,House,STOLEN
2018,5,0,Outside,STOLEN
2018,5,5,Outside,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,8,Educational,STOLEN
2018,5,8,Outside,STOLEN
2018,5,1,House,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,House,STOLEN
2018,5,1,House,STOLEN
2018,5,4,Apartment,STOLEN
2018,5,1,Other,STOLEN
2018,5,0,Outside,STOLEN
2018,5,6,Apartment,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,Outside,STOLEN
2018,5,1,House,STOLEN
2018,5,0,Outside,STOLEN
2018,5,1,Outside,STOLEN
2018,5,1,House,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,1,Outside,STOLEN
2018,5,4,Commercial,STOLEN
2018,5,3,Commercial,STOLEN
2018,5,0,House,STOLEN
2018,5,4,Outside,STOLEN
2018,5,1,House,STOLEN
2018,5,12,House,STOLEN
2018,5,13,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,3,Apartment,STOLEN
2018,4,32,Outside,STOLEN
2018,5,1,House,STOLEN
2018,5,1,Outside,STOLEN
2018,5,1,House,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,0,Apartment,UNKNOWN
2018,5,6,Apartment,STOLEN
2018,5,12,House,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,House,STOLEN
2018,5,2,Outside,STOLEN
2018,5,18,Apartment,STOLEN
2018,5,0,Educational,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,4,House,STOLEN
2017,11,202,Outside,STOLEN
2018,5,12,House,STOLEN
2018,5,12,House,STOLEN
2018,5,9,Apartment,STOLEN
2018,4,41,Apartment,STOLEN
2018,5,4,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,4,Commercial,STOLEN
2018,5,12,Commercial,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,Outside,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,1,Other,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,1,Outside,STOLEN
2018,5,6,Outside,STOLEN
2018,5,14,Commercial,STOLEN
2018,5,0,House,STOLEN
2018,5,7,Apartment,STOLEN
2018,5,1,Other,STOLEN
2018,5,4,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,3,Commercial,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,5,Other,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,4,Outside,STOLEN
2018,5,2,Outside,STOLEN
2018,5,3,Apartment,STOLEN
2018,5,9,Other,STOLEN
2018,5,0,Outside,RECOVERED
2018,5,0,Outside,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,2,House,STOLEN
2018,5,1,Outside,STOLEN
2018,5,2,House,STOLEN
2018,5,0,Other,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,4,30,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,1,Other,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,0,Outside,UNKNOWN
2018,5,2,Apartment,STOLEN
2018,5,2,Apartment,STOLEN
2018,5,25,Outside,STOLEN
2018,5,2,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,0,Other,STOLEN
2018,4,35,Other,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,10,House,STOLEN
2018,5,0,Outside,STOLEN
2018,5,3,Commercial,STOLEN
2018,5,11,House,STOLEN
2018,5,1,Outside,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,14,Apartment,STOLEN
2018,5,0,Outside,STOLEN
2018,5,3,Apartment,STOLEN
2018,5,1,Outside,STOLEN
2018,5,3,Commercial,STOLEN
2018,5,2,Transit,STOLEN
2018,5,0,Outside,STOLEN
2018,5,3,Outside,STOLEN
2018,5,6,Educational,STOLEN
2018,5,6,Outside,STOLEN
2018,5,3,Educational,STOLEN
2018,4,32,Apartment,STOLEN
2018,4,37,Outside,STOLEN
2018,5,9,Apartment,STOLEN
2018,5,1,Other,STOLEN
2018,5,2,Commercial,STOLEN
2018,5,4,Apartment,STOLEN
2018,5,4,Outside,STOLEN
2018,5,1,Other,STOLEN
2018,5,4,Transit,STOLEN
2018,5,3,Outside,STOLEN
2018,5,9,Apartment,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,1,House,STOLEN
2018,5,1,Outside,STOLEN
2018,5,5,Outside,STOLEN
2018,5,0,Educational,STOLEN
2018,5,8,Educational,STOLEN
2018,5,0,Outside,STOLEN
2018,5,5,Apartment,STOLEN
2018,5,8,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,6,Outside,STOLEN
2018,5,22,House,STOLEN
2018,5,22,House,STOLEN
2018,5,6,Outside,STOLEN
2018,5,1,House,STOLEN
2018,5,1,House,STOLEN
2018,5,1,House,STOLEN
2018,5,3,Outside,STOLEN
2018,5,2,Commercial,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,2,House,STOLEN
2018,5,0,Outside,STOLEN
2018,5,13,Apartment,STOLEN
2018,5,0,Outside,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,0,Commercial,STOLEN
2018,5,6,Outside,STOLEN
2018,5,1,House,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,7,House,STOLEN
2018,5,0,House,STOLEN
2018,5,1,Other,STOLEN
2018,5,1,Outside,STOLEN
2018,5,0,House,STOLEN
2018,5,0,Outside,UNKNOWN
2018,5,13,House,STOLEN
2018,5,2,Outside,STOLEN
2018,5,1,Outside,STOLEN
2018,5,7,Outside,STOLEN
2018,5,0,Outside,STOLEN
2018,5,0,Apartment,STOLEN
2018,5,1,Other,STOLEN
2018,5,8,Apartment,STOLEN
2018,5,1,Commercial,STOLEN
2018,5,2,House,STOLEN
2017,12,179,Apartment,STOLEN
2018,6,0,Outside,STOLEN
2018,5,14,Outside,STOLEN
2018,5,3,Educational,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,4,Apartment,STOLEN
2018,5,4,Apartment,STOLEN
2018,5,1,Apartment,STOLEN
2018,5,2,Educational,STOLEN
2018,5,3,Outside,STOLEN
2018,5,2,Educational,STOLEN
2018,6,0,Outside,STOLEN
2018,6,1,Outside,STOLEN
2018,6,2,Transit,STOLEN
2018,6,1,Outside,STOLEN
2018,6,0,House,STOLEN
2018,6,0,Outside,STOLEN
2018,6,1,House,STOLEN
2018,6,1,Outside,STOLEN
2018,6,0,House,STOLEN
2018,6,0,House,STOLEN
2018,6,1,Other,STOLEN
2018,6,0,Outside,STOLEN
2018,6,2,Outside,STOLEN
2018,5,8,Apartment,STOLEN
2018,6,3,Commercial,STOLEN
2018,6,0,Outside,STOLEN
2018,6,2,Outside,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,0,Educational,STOLEN
2018,6,0,Outside,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,0,Apartment,STOLEN
2018,6,0,House,STOLEN
2018,6,1,Outside,STOLEN
2018,6,3,Commercial,STOLEN
2018,6,0,Educational,STOLEN
2018,6,0,House,STOLEN
2018,5,5,Outside,STOLEN
2018,6,1,House,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,3,Commercial,STOLEN
2018,5,9,Apartment,STOLEN
2018,6,0,Apartment,STOLEN
2018,6,2,Outside,STOLEN
2018,4,41,Outside,STOLEN
2018,5,13,Outside,STOLEN
2018,6,1,Other,STOLEN
2018,6,1,House,STOLEN
2018,6,0,Outside,STOLEN
2018,6,1,Outside,STOLEN
2018,6,2,Transit,STOLEN
2018,6,0,Outside,RECOVERED
2018,6,1,Commercial,STOLEN
2017,6,369,Apartment,STOLEN
2018,6,0,Educational,UNKNOWN
2018,5,12,House,STOLEN
2018,6,1,Apartment,STOLEN
2018,5,5,Outside,STOLEN
2018,6,0,Outside,STOLEN
2018,6,1,Commercial,STOLEN
2018,5,12,Outside,STOLEN
2018,5,9,Apartment,STOLEN
2018,6,1,Commercial,STOLEN
2018,6,2,Apartment,STOLEN
2018,6,2,Other,STOLEN
2018,6,3,Educational,STOLEN
2018,6,2,Other,STOLEN
2018,6,3,Apartment,STOLEN
2018,5,10,Apartment,STOLEN
2018,6,1,Other,STOLEN
2018,6,4,Outside,STOLEN
2018,6,0,Educational,STOLEN
2018,6,1,Commercial,STOLEN
2018,6,0,Educational,STOLEN
2018,5,7,Apartment,STOLEN
2018,6,1,Educational,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,1,Outside,STOLEN
2018,5,15,Outside,STOLEN
2018,6,1,Commercial,STOLEN
2018,5,6,Outside,STOLEN
2018,6,2,Other,STOLEN
2018,6,0,Outside,STOLEN
2018,6,0,Transit,STOLEN
2018,6,0,Educational,STOLEN
2018,6,1,Apartment,STOLEN
2018,5,36,Other,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,1,Commercial,STOLEN
2018,6,0,Other,STOLEN
2018,5,36,Other,STOLEN
2018,6,0,Outside,STOLEN
2018,5,36,Other,STOLEN
2018,6,0,Other,STOLEN
2018,5,36,Other,STOLEN
2018,6,0,Other,STOLEN
2018,6,1,Apartment,STOLEN
2018,5,15,Apartment,STOLEN
2018,6,0,Commercial,STOLEN
2018,6,6,Other,STOLEN
2018,6,1,Educational,STOLEN
2018,5,29,Outside,STOLEN
2018,5,30,Apartment,STOLEN
2018,6,1,Outside,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,2,Educational,STOLEN
2018,6,0,Other,STOLEN
2018,6,0,Outside,STOLEN
2018,6,6,Other,STOLEN
2018,6,0,Outside,STOLEN
2018,6,1,Outside,STOLEN
2018,6,0,Outside,STOLEN
2018,6,0,Apartment,RECOVERED
2018,6,6,Other,STOLEN
2018,6,1,Educational,STOLEN
2018,6,1,Commercial,STOLEN
2018,6,0,Other,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,0,Commercial,STOLEN
2018,6,4,Transit,STOLEN
2018,6,0,Apartment,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,0,Outside,STOLEN
2018,5,18,Apartment,STOLEN
2018,6,2,Outside,STOLEN
2018,6,0,Commercial,STOLEN
2018,6,0,Apartment,RECOVERED
2018,6,1,Transit,STOLEN
2018,6,1,Other,STOLEN
2018,6,0,Outside,STOLEN
2018,6,1,House,STOLEN
2018,6,1,Commercial,STOLEN
2018,6,0,Outside,STOLEN
2018,6,0,Outside,STOLEN
2018,6,0,Outside,STOLEN
2018,6,1,Commercial,STOLEN
2018,6,1,Outside,RECOVERED
2018,6,2,Other,STOLEN
2018,6,5,Educational,STOLEN
2018,6,1,Transit,STOLEN
2018,6,0,House,STOLEN
2018,6,1,Outside,STOLEN
2018,6,2,Outside,STOLEN
2018,6,1,Outside,STOLEN
2018,6,1,House,STOLEN
2018,6,1,Outside,STOLEN
2018,6,1,Outside,STOLEN
2018,6,2,Outside,STOLEN
2018,6,1,House,STOLEN
2018,6,1,Outside,STOLEN
2018,6,4,Transit,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,1,Outside,STOLEN
2018,6,5,House,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,1,Apartment,STOLEN
2018,6,0,House,UNKNOWN
2018,6,2,Apartment,STOLEN
2018,6,1,Outside,STOLEN
2018,6,0,Commercial,STOLEN
2018,6,1,Commercial,STOLEN
2018,6,0,Educational,STOLEN
2018,6,4,Transit,STOLEN
2018,6,0,Transit,STOLEN
2018,6,0,Apartment,STOLEN
2018,6,1,House,STOLEN
2018,6,0,Apartment,STOLEN
2018,6,0,Commercial,STOLEN
2018,6,0,Apartment,STOLEN
2018,6,0,Outside,STOLEN
2018,6,5,Outside,STOLEN
2018,6,1,Educational,STOLEN
2018,6,0,Commercial,STOLEN
2018,6,4,Other,STOLEN
2018,6,3,Apartment,STOLEN
2018,6,0,Educational,STOLEN
2018,6,5,Outside,STOLEN
2018,6,0,Outside,STOLEN
2018,6,3,Outside,STOLEN
2018,6,0,Outside,STOLEN
2018,6,1,Other,STOLEN
2018,6,1,Educational,STOLEN
2018,6,3,Apartment,STOLEN
2018,6,3,Apartment,STOLEN
2018,6,0,Transit,STOLEN
2018,5,11,House,STOLEN
2018,6,5,Outside,STOLEN
2018,6,6,Other,STOLEN
2018,6,5,House,STOLEN
2018,6,4,Apartment,STOLEN
2018,6,9,Outside,STOLEN
2018,5,17,Outside,STOLEN
2018,6,5,Apartment,STOLEN
2018,6,0,Other,STOLEN
2018,6,0,Educational,STOLEN
2018,6,0,Educational,STOLEN
2018,6,2,Apartment,STOLEN
2018,6,1,Outside,STOLEN
2018,6,11,Commercial,STOLEN
2018,6,1,Transit,STOLEN
2018,6,1,House,STOLEN
